"cellid","center_x","center_y","slice_id","sample_id","class_label","subclass","label"
2.95044113217595e+38,-1719.74649971451,2697.22477790098,"mouse1_slice102","mouse1_sample2","Glutamatergic","L4/5 IT","L45_IT_SSp_1"
2.95047446692151e+38,4075.59590149739,2278.4711665496,"mouse1_slice91","mouse1_sample2","Glutamatergic","L4/5 IT","L45_IT_1"
2.95074113880311e+38,4817.2632245322,-3927.6875188592,"mouse1_slice81","mouse1_sample2","Glutamatergic","L5 IT","L5_IT_1"
2.95080700783949e+38,-5528.70084620494,-4457.57462585528,"mouse1_slice62","mouse1_sample2","Glutamatergic","L6 IT Car3","L6_IT_Car3"
2.95105916409209e+38,-5321.30358339747,-4727.00718244531,"mouse1_slice62","mouse1_sample2","Other","PVM","PVM"
2.95120657948619e+38,5110.59182941484,-2992.13387382756,"mouse1_slice81","mouse1_sample2","Other","Endo","Endo"
2.95148808242963e+38,-5026.22877606367,-3961.19980810232,"mouse1_slice62","mouse1_sample2","Glutamatergic","L5 IT","L5_IT_3"
2.95168126003386e+38,NA,NA,"mouse1_slice71","mouse1_sample2","Other","Oligo","Oligo_2"
2.95176862754803e+38,4175.95831875032,2642.94642568897,"mouse1_slice91","mouse1_sample2","Glutamatergic","L5 IT","L5_IT_1"
2.95180853399427e+38,-2482.59170825548,2044.63089023497,"mouse1_slice102","mouse1_sample2","Glutamatergic","L5 IT","L5_IT_1"
2.9518255710863e+38,-5614.1640807111,-4646.10403996768,"mouse1_slice62","mouse1_sample2","Other","Endo","Endo"
2.95210408740337e+38,-5419.48694042673,-4586.96025778143,"mouse1_slice62","mouse1_sample2","Other","Oligo","Oligo_1"
2.95245015361861e+38,3215.35905135418,1823.30325996273,"mouse1_slice91","mouse1_sample2","Glutamatergic","L4/5 IT","L45_IT_3"
2.9524895307623e+38,695.245340312321,-3724.82351087198,"mouse1_slice71","mouse1_sample2","GABAergic","Pvalb","Pvalb_5"
2.95271307073067e+38,-4062.37426441228,1302.09203290863,"mouse1_slice102","mouse1_sample2","Other","PVM","PVM"
2.95276308098056e+38,5518.17206547287,-3653.166461845,"mouse1_slice81","mouse1_sample2","Glutamatergic","L6 CT","L6_CT_3"
2.95285070174415e+38,-4961.88714606394,-3644.35675889278,"mouse1_slice62","mouse1_sample2","Glutamatergic","L4/5 IT","L45_IT_3"
2.95294094668618e+38,-4188.8443591065,-4384.18511034526,"mouse1_slice62","mouse1_sample2","Other","Astro","Astro_1"
2.95297540791377e+38,4333.16091571248,-4072.73129252008,"mouse1_slice81","mouse1_sample2","Glutamatergic","L2/3 IT","L23_IT_1"
2.95307444920043e+38,-3985.05242692224,1794.5684923764,"mouse1_slice102","mouse1_sample2","Glutamatergic","L4/5 IT","L45_IT_3"
2.953138858551e+38,1867.5385740811,-2327.04911342511,"mouse1_slice71","mouse1_sample2","Glutamatergic","L2/3 IT","L23_IT_1"
2.95334819293927e+38,NA,NA,"mouse1_slice62","mouse1_sample2","Other","PVM","PVM"
2.95371898314051e+38,3790.2368962197,1832.54900871855,"mouse1_slice91","mouse1_sample2","Other","SMC","SMC"
2.95374231454879e+38,5588.71295378638,-2777.95644917262,"mouse1_slice81","mouse1_sample2","Glutamatergic","L2/3 IT","L23_IT_1"
2.95376925171168e+38,959.258615087003,-1698.08247883145,"mouse1_slice71","mouse1_sample2","Other","SMC","SMC"
2.9538088973385e+38,6159.34280598197,-2592.6923360601,"mouse1_slice81","mouse1_sample2","GABAergic","Lamp5","Lamp5_8"
2.95388242023898e+38,280.923149086635,-3201.03946708041,"mouse1_slice71","mouse1_sample2","Other","Oligo","Oligo_3"
2.95389169512527e+38,3457.10090686162,1262.08292757424,"mouse1_slice91","mouse1_sample2","Other","Endo","Endo"
2.95396991272798e+38,337.392115741523,-1739.21931461065,"mouse1_slice71","mouse1_sample2","Other","Astro","Astro_1"
2.95404983565354e+38,-3700.26894556418,2670.64342481471,"mouse1_slice102","mouse1_sample2","Glutamatergic","L6 IT","L6_IT_3"
2.95418456529798e+38,-2452.26092767172,2514.5254314014,"mouse1_slice102","mouse1_sample2","Glutamatergic","L5 ET","L5_ET_5"
2.95419381208785e+38,-2909.01909646976,2348.33560406632,"mouse1_slice102","mouse1_sample2","Glutamatergic","L6 CT","L6_CT_2"
2.95421094884125e+38,2614.30344927308,2112.51238185971,"mouse1_slice91","mouse1_sample2","Other","Peri","Peri"
2.95429229094534e+38,-2257.37945374536,3232.95831924634,"mouse1_slice102","mouse1_sample2","Glutamatergic","L6 IT","L6_IT_3"
2.95432659063802e+38,-3484.38808774025,2348.98572667052,"mouse1_slice102","mouse1_sample2","Glutamatergic","L5 IT","L5_IT_4"
2.95446115094719e+38,760.712999739432,-1652.42622697628,"mouse1_slice71","mouse1_sample2","Other","SMC","SMC"
2.95449313771921e+38,2966.51189234018,2073.73137136426,"mouse1_slice91","mouse1_sample2","Glutamatergic","L5 IT","L5_IT_2"
2.95463461238359e+38,5158.82922038875,-2797.99439171591,"mouse1_slice81","mouse1_sample2","Other","Peri","Peri"
2.95465222380197e+38,1214.98124973421,-2149.3869001614,"mouse1_slice71","mouse1_sample2","Glutamatergic","L2/3 IT","L23_IT_4"
2.95479036176424e+38,3204.42282838832,3027.90158202585,"mouse1_slice91","mouse1_sample2","Other","Endo","Endo"
2.95493324651372e+38,-2508.76802619054,2000.40489090887,"mouse1_slice102","mouse1_sample2","Glutamatergic","L5 IT","L5_IT_1"
2.95507508337255e+38,-4760.69746970589,-3132.48815988624,"mouse1_slice62","mouse1_sample2","GABAergic","Lamp5","Lamp5_6"
2.95515393200088e+38,-4551.66147298217,-4858.27296472259,"mouse1_slice62","mouse1_sample2","Glutamatergic","L2/3 IT","L23_IT_1"
2.95529899369299e+38,1520.97469856027,-2499.8272650451,"mouse1_slice71","mouse1_sample2","Glutamatergic","L4/5 IT","L45_IT_1"
2.95531869340314e+38,NA,NA,"mouse1_slice71","mouse1_sample2","Other","SMC","SMC"
2.95555678117483e+38,5309.06750405671,-4564.64523007081,"mouse1_slice81","mouse1_sample2","Other","Oligo","Oligo_1"
2.95564715995999e+38,4394.27694854677,2136.16328407206,"mouse1_slice91","mouse1_sample2","Glutamatergic","L2/3 IT","L23_IT_1"
2.9559413155054e+38,2444.4337826283,-2901.64989002292,"mouse1_slice71","mouse1_sample2","Other","VLMC","VLMC"
2.95611828748222e+38,239.380515270986,-2009.84799081311,"mouse1_slice71","mouse1_sample2","Other","Oligo","Oligo_1"
2.95616816247876e+38,-5207.98373640105,-2998.81077014317,"mouse1_slice62","mouse1_sample2","Other","Peri","Peri"
2.95638017576167e+38,5314.57084988948,-3743.18370551169,"mouse1_slice81","mouse1_sample2","GABAergic","Sst","Sst_2"
2.9564212479312e+38,-3576.29249542098,2283.1967493043,"mouse1_slice102","mouse1_sample2","Glutamatergic","L6 CT","L6_CT_7"
2.95653943195243e+38,3412.60480663308,2334.84150196726,"mouse1_slice91","mouse1_sample2","Glutamatergic","L5 ET","L5_ET_5"
2.9567701135963e+38,-2951.28180136678,1747.14088873171,"mouse1_slice102","mouse1_sample2","Glutamatergic","L5 IT","L5_IT_1"
2.95698137040386e+38,-5710.06606458401,-3895.78707036241,"mouse1_slice62","mouse1_sample2","Glutamatergic","L6 CT","L6_CT_3"
2.95699916868261e+38,-2898.37538414317,3427.99625489674,"mouse1_slice102","mouse1_sample2","Other","Oligo","Oligo_2"
2.95703862256767e+38,4413.03165336167,2168.26394591682,"mouse1_slice91","mouse1_sample2","Glutamatergic","L2/3 IT","L23_IT_1"
2.95709549947134e+38,-3007.35643312822,2037.06878466679,"mouse1_slice102","mouse1_sample2","Glutamatergic","L6 IT","L6_IT_1"
2.95723828614052e+38,-2031.17274817431,1903.85101474547,"mouse1_slice102","mouse1_sample2","Glutamatergic","L2/3 IT","L23_IT_3"
2.95728063469959e+38,768.159671758437,-2057.52904090409,"mouse1_slice71","mouse1_sample2","Glutamatergic","L4/5 IT","L45_IT_SSp_1"
2.9574184796327e+38,-1545.81747653693,2936.93663946936,"mouse1_slice102","mouse1_sample2","Glutamatergic","L2/3 IT","L23_IT_5"
2.95754843236561e+38,2960.45191326917,2139.26193745479,"mouse1_slice91","mouse1_sample2","Glutamatergic","L6 CT","L6_CT_4"
2.95755714397628e+38,1743.81024375012,-2254.4395202022,"mouse1_slice71","mouse1_sample2","Glutamatergic","L2/3 IT","L23_IT_1"
2.95757240858033e+38,1411.2938513468,-3309.37057786142,"mouse1_slice71","mouse1_sample2","Glutamatergic","L6 CT","L6_CT_4"
2.95774113585049e+38,4083.33853025219,2483.1310587753,"mouse1_slice91","mouse1_sample2","Glutamatergic","L4/5 IT","L45_IT_5"
2.95784054939074e+38,-5427.99189519333,-4208.53510482124,"mouse1_slice62","mouse1_sample2","Glutamatergic","L6 CT","L6_CT_2"
2.95785051727604e+38,2263.05983836159,-3198.88724668908,"mouse1_slice71","mouse1_sample2","Glutamatergic","L2/3 IT","L23_IT_1"
2.95789999129291e+38,3158.9700065206,1562.10006910751,"mouse1_slice91","mouse1_sample2","GABAergic","Vip","Vip_1"
2.95800774939e+38,NA,NA,"mouse1_slice62","mouse1_sample2","Glutamatergic","L4/5 IT","L45_IT_3"
2.95810193433298e+38,1499.11155183333,-3145.47644229509,"mouse1_slice71","mouse1_sample2","Glutamatergic","L6 IT","L6_IT_1"
2.95832157629438e+38,-3913.5794913593,2206.65207798767,"mouse1_slice102","mouse1_sample2","Glutamatergic","L5/6 NP","L56_NP_2"
2.95856595940362e+38,2513.33367977189,1434.71489796705,"mouse1_slice91","mouse1_sample2","Other","Astro","Astro_1"
2.95875756324119e+38,NA,NA,"mouse1_slice81","mouse1_sample2","Other","Astro","Astro_1"
2.95892239617979e+38,3219.91484956569,2107.02137412979,"mouse1_slice91","mouse1_sample2","Glutamatergic","L6 IT","L6_IT_1"
2.95892636791949e+38,-3528.81336137328,2430.88699195299,"mouse1_slice102","mouse1_sample2","Glutamatergic","L6 IT Car3","L6_IT_Car3"
2.95910319221997e+38,6292.88754387014,-2907.78347843619,"mouse1_slice81","mouse1_sample2","Glutamatergic","L4/5 IT","L45_IT_3"
2.9591081564139e+38,-5643.91882244256,-4088.89433728819,"mouse1_slice62","mouse1_sample2","Glutamatergic","L6 IT","L6_IT_3"
2.95927132833692e+38,5938.51439349825,-2348.10629494097,"mouse1_slice81","mouse1_sample2","Other","VLMC","VLMC"
2.95932261627796e+38,1141.65717896735,-3195.24965041723,"mouse1_slice71","mouse1_sample2","Other","Oligo","Oligo_1"
2.95941490211993e+38,1292.31069747228,-3295.79602569369,"mouse1_slice71","mouse1_sample2","Glutamatergic","L6 CT","L6_CT_2"
2.95945812773763e+38,6364.52984558259,-3390.30987579787,"mouse1_slice81","mouse1_sample2","Glutamatergic","L5 ET","L5_ET_4"
2.95952790894706e+38,1575.33753288733,-2161.4860064262,"mouse1_slice71","mouse1_sample2","Other","Endo","Endo"
2.96012417234637e+38,-1447.52137711743,3035.46011923531,"mouse1_slice102","mouse1_sample2","Glutamatergic","L2/3 IT","L23_IT_4"
2.96033999752297e+38,2263.63914292595,-3000.15242302836,"mouse1_slice71","mouse1_sample2","Glutamatergic","L2/3 IT","L23_IT_1"
2.9604189618857e+38,3850.76331484275,2156.69887726683,"mouse1_slice91","mouse1_sample2","Glutamatergic","L4/5 IT","L45_IT_1"
2.96054009999456e+38,-1882.07044905098,3113.4252541041,"mouse1_slice102","mouse1_sample2","Glutamatergic","L5 ET","L5_ET_2"
2.96072865898241e+38,-5421.26975671983,-4046.71657185638,"mouse1_slice62","mouse1_sample2","Glutamatergic","L6 CT","L6_CT_6"
2.96076619888918e+38,-2873.69327275375,2812.48465270137,"mouse1_slice102","mouse1_sample2","Glutamatergic","L2/3 IT","L23_IT_1"
2.96087951142258e+38,-2516.55373348444,3176.31180031004,"mouse1_slice102","mouse1_sample2","Other","Oligo","Oligo_1"
2.96104409515464e+38,-1573.30281168704,2554.03842124656,"mouse1_slice102","mouse1_sample2","Glutamatergic","L2/3 IT","L23_IT_3"
2.96119308527433e+38,5460.32613839483,-3263.69704412915,"mouse1_slice81","mouse1_sample2","Glutamatergic","L5 IT","L5_IT_2"
2.96134110329979e+38,6570.56552093312,-4216.31648284563,"mouse1_slice81","mouse1_sample2","Glutamatergic","L6 IT","L6_IT_2"
2.96136896331433e+38,4720.80429323839,2825.86780130566,"mouse1_slice91","mouse1_sample2","Glutamatergic","L2/3 IT","L23_IT_1"
2.96141898706734e+38,725.506208745872,-3485.26367866354,"mouse1_slice71","mouse1_sample2","GABAergic","Pvalb","Pvalb_4"
2.96158820679712e+38,-3602.54485577623,1570.17937387209,"mouse1_slice102","mouse1_sample2","Glutamatergic","L4/5 IT","L45_IT_3"
2.96163986141121e+38,-3829.83210651709,1963.40474277838,"mouse1_slice102","mouse1_sample2","Glutamatergic","L5 IT","L5_IT_2"
2.96168220336331e+38,-2397.37994782937,1881.18622353004,"mouse1_slice102","mouse1_sample2","Glutamatergic","L4/5 IT","L45_IT_1"
2.96168251419614e+38,-3763.28290271963,2344.06061489791,"mouse1_slice102","mouse1_sample2","Glutamatergic","L5 IT","L5_IT_2"
2.96178161870011e+38,1854.84203468205,-2219.12832508105,"mouse1_slice71","mouse1_sample2","Other","OPC","OPC"
2.9618072956869e+38,6198.3988097912,-3885.60914318542,"mouse1_slice81","mouse1_sample2","Glutamatergic","L6 CT","L6_CT_7"
2.96207402772146e+38,5345.73786893233,-2955.52881281542,"mouse1_slice81","mouse1_sample2","Glutamatergic","L4/5 IT","L45_IT_1"
2.96209881919321e+38,3023.37276747582,2591.49285588899,"mouse1_slice91","mouse1_sample2","Glutamatergic","L6 IT Car3","L6_IT_Car3"
2.96213247904212e+38,4702.50343631423,-3167.92663582992,"mouse1_slice81","mouse1_sample2","Other","PVM","PVM"
2.96248806510889e+38,1494.64035224602,-3161.60165825912,"mouse1_slice71","mouse1_sample2","Other","Oligo","Oligo_1"
2.96255020644582e+38,-4365.62462626347,-4490.407952437,"mouse1_slice62","mouse1_sample2","Glutamatergic","L2/3 IT","L23_IT_1"
2.96283048261339e+38,-3028.56965161867,2973.29435119882,"mouse1_slice102","mouse1_sample2","Other","PVM","PVM"
2.96300633928031e+38,3069.46441454178,2294.82193625835,"mouse1_slice91","mouse1_sample2","Other","Micro","Micro_1"
2.9635882030243e+38,2542.11725234081,1672.66932001609,"mouse1_slice91","mouse1_sample2","Glutamatergic","L2/3 IT","L23_IT_1"
2.96378425392317e+38,-5014.91638268678,-4086.04519205694,"mouse1_slice62","mouse1_sample2","Glutamatergic","L6 IT","L6_IT_1"
2.96386647661273e+38,2983.83939708228,1565.71327426045,"mouse1_slice91","mouse1_sample2","Glutamatergic","L4/5 IT","L45_IT_1"
2.96404296941437e+38,-5072.67945780427,-3392.32540479547,"mouse1_slice62","mouse1_sample2","Other","Endo","Endo"
2.96415353542824e+38,-4857.05558264281,-3007.66407138302,"mouse1_slice62","mouse1_sample2","Other","SMC","SMC"
2.96435442576831e+38,-3123.91779855434,3083.12333019321,"mouse1_slice102","mouse1_sample2","Other","Oligo","Oligo_1"
2.96462127436484e+38,3706.79712479845,2491.34751943566,"mouse1_slice91","mouse1_sample2","Other","Micro","Micro_1"
2.9646252873211e+38,4581.8251779811,2715.65001098273,"mouse1_slice91","mouse1_sample2","GABAergic","Lamp5","Lamp5_8"
2.96466103720825e+38,NA,NA,"mouse1_slice62","mouse1_sample2","Other","Astro","Astro_1"
2.96471179534582e+38,152.172467188426,-1739.98896834326,"mouse1_slice71","mouse1_sample2","Glutamatergic","L2/3 IT","L23_IT_1"
2.96485271916055e+38,3222.22122603048,2031.69828646781,"mouse1_slice91","mouse1_sample2","GABAergic","Pvalb","Pvalb_3"
2.9652867451987e+38,1565.5496541516,-3340.83430481068,"mouse1_slice71","mouse1_sample2","Glutamatergic","L5 IT","L5_IT_2"
2.96539835043005e+38,-3303.47550752721,2731.90808118335,"mouse1_slice102","mouse1_sample2","Glutamatergic","L6b","L6b_1"
2.96589833362396e+38,-2899.86660690988,2184.00137063901,"mouse1_slice102","mouse1_sample2","Glutamatergic","L6 CT","L6_CT_4"
2.96589839941923e+38,6041.40176826496,-3730.46978350463,"mouse1_slice81","mouse1_sample2","Other","Astro","Astro_1"
2.96613515025357e+38,2465.17272885375,1761.15943825973,"mouse1_slice91","mouse1_sample2","Other","Astro","Astro_1"
2.96622614611016e+38,5064.49139170822,2987.06675130365,"mouse1_slice91","mouse1_sample2","Other","VLMC","VLMC"
2.96627031038704e+38,4111.0484515036,3049.70108201636,"mouse1_slice91","mouse1_sample2","Glutamatergic","L6 IT","L6_IT_1"
2.96631778695729e+38,1824.29086988872,-2396.6858694085,"mouse1_slice71","mouse1_sample2","Glutamatergic","L2/3 IT","L23_IT_3"
2.96639040856791e+38,5119.0687662332,-3334.37846116684,"mouse1_slice81","mouse1_sample2","Other","OPC","OPC"
2.96660504755473e+38,1848.67778850631,-2370.71578505308,"mouse1_slice71","mouse1_sample2","Glutamatergic","L2/3 IT","L23_IT_1"
